user_id,nickname,gender,age,occupation,interests,region,device_type,register_time
user_67452605,王云,0,56,企业职员,"['教育', '旅行', '宠物']",河北,iOS,2020-09-18 02:46:46
user_03985235,申晶,0,21,学生,"['音乐', '电影', '教育', '时尚', '科技']",浙江,Windows,2016-02-29 03:54:48
user_50219158,张云,1,20,自由职业者,"['时尚', '阅读', '电影', '艺术']",湖南,Android,2019-04-04 03:25:25
user_86029420,雷霞,2,24,自由职业者,"['科技', '旅行', '摄影', '音乐']",云南,iOS,2015-10-30 15:51:36
user_29585531,姜雪,1,24,自由职业者,"['教育', '摄影', '时尚']",辽宁,Android,2020-02-27 13:28:02
user_94404915,戚建,0,31,自由职业者,"['其他', '阅读', '旅行', '美食']",湖南,iOS,2016-05-07 15:22:42
user_97243970,柏云,1,26,个体经营者,"['健康', '运动', '音乐']",山东,Android,2019-02-08 15:20:15
user_59258910,王佳,0,26,企业职员,"['教育', '电影', '运动', '科技']",山东,iOS,2020-11-30 00:06:25
user_72858519,袁燕,0,31,事业单位员工,"['美食', '旅行', '运动', '时尚', '阅读']",福建,iOS,2019-06-19 17:49:39
user_09475902,阎柳,1,42,自由职业者,"['旅行', '音乐']",浙江,Windows,2020-05-29 17:33:23
user_26866678,马晶,1,20,学生,"['电影', '健康', '旅行', '运动', '音乐']",安徽,Windows,2016-07-31 01:59:40
user_69473918,曾丽华,1,45,学生,"['其他', '美食', '摄影', '音乐']",山东,Windows,2016-09-17 05:44:37
user_96244795,李平,0,52,学生,"['游戏', '健康', '运动', '其他', '阅读']",江苏,Android,2020-08-19 04:08:26
user_00774431,邰林,1,59,学生,"['电影', '旅行', '摄影', '健康']",浙江,Android,2020-03-08 22:41:11
user_75295341,葛亮,0,41,自由职业者,"['旅行', '美食', '摄影', '艺术']",辽宁,Windows,2016-08-04 00:33:06
user_41402320,黄婷婷,0,28,企业职员,"['游戏', '电影', '教育', '音乐']",河北,Android,2015-10-05 01:22:52
user_41190960,蔡小红,0,48,事业单位员工,"['电影', '健康', '旅行', '科技']",浙江,Windows,2016-10-09 01:00:47
user_16651225,王洁,0,45,事业单位员工,"['游戏', '其他', '美食']",浙江,iOS,2020-02-08 05:11:47
user_41805605,徐静,0,24,学生,"['电影', '美食', '阅读', '摄影', '音乐']",广东,iOS,2020-11-01 01:49:59
user_15280760,鞠洁,1,55,学生,"['美食', '运动', '其他', '摄影', '音乐']",湖北,iOS,2016-10-01 12:05:22
user_51862220,王丹,0,23,学生,"['游戏', '电影', '美食', '其他', '科技']",贵州,iOS,2015-06-27 14:15:57
user_84157854,祁淑英,1,54,退休,"['电影', '科技', '阅读', '摄影', '音乐']",广东,Windows,2019-07-11 16:51:32
user_77910055,彭军,0,28,企业职员,"['艺术', '音乐']",河南,iOS,2017-04-18 21:40:49
user_16938197,刘阳,0,34,企业职员,"['游戏', '旅行', '运动', '艺术', '阅读', '音乐']",广东,iOS,2015-05-09 17:04:36
user_95960624,王利,1,57,学生,"['美食', '旅行', '运动', '音乐']",安徽,Windows,2015-02-07 11:59:32
user_19721593,秦敏,0,40,自由职业者,"['游戏', '旅行', '运动']",河南,iOS,2018-10-07 09:40:09
user_16809410,韦伟,0,56,退休,"['美食', '音乐']",广东,Windows,2016-10-07 02:19:13
user_59039342,盘娟,1,56,企业职员,"['教育', '电影', '音乐']",江苏,Windows,2019-10-09 14:41:35
user_49719586,田杰,0,39,企业职员,"['电影', '旅行', '艺术', '阅读', '音乐']",江苏,Android,2016-11-11 21:19:44
user_24442668,黄静,1,42,事业单位员工,"['电影', '旅行', '科技', '阅读', '摄影', '音乐']",浙江,Windows,2018-09-03 14:28:22
user_41082892,张鹏,1,34,企业职员,"['教育', '音乐']",河南,Android,2018-11-17 02:46:04
user_14544241,郭鑫,1,51,事业单位员工,"['游戏', '电影', '美食', '时尚', '音乐']",河北,iOS,2016-04-24 18:46:54
user_47582513,石宁,0,47,企业职员,"['教育', '旅行', '运动', '科技']",江苏,Windows,2015-03-23 05:36:36
user_69002099,管平,1,58,退休,"['电影', '运动', '音乐']",浙江,iOS,2018-09-23 11:24:30
user_46464809,孙涛,1,51,待业,"['游戏', '电影', '旅行', '其他', '音乐']",四川,Windows,2015-12-01 12:23:37
user_17591401,毛琳,1,59,企业职员,"['教育', '阅读', '运动']",山东,Windows,2015-03-13 14:10:14
user_12428418,吕玉,0,37,企业职员,"['电影', '阅读', '摄影', '音乐']",湖北,Windows,2015-12-12 15:30:13
user_71705630,杨峰,1,44,企业职员,"['美食', '音乐']",河南,Windows,2015-03-27 08:59:11
user_77092155,陈晶,0,49,自由职业者,"['电影', '美食', '运动', '艺术']",江苏,Android,2017-10-26 05:39:42
user_65916629,孙雪梅,0,28,学生,"['美食', '阅读', '音乐']",吉林,Windows,2016-03-17 19:06:11
user_82751627,邵红霞,0,32,事业单位员工,"['旅行', '宠物', '音乐']",河南,iOS,2019-12-14 20:27:33
user_31795651,邢秀梅,0,59,学生,"['游戏', '美食', '科技', '阅读', '摄影']",广东,iOS,2015-04-30 02:18:38
user_63716086,赵帆,1,37,企业职员,"['美食', '音乐']",河北,Windows,2019-07-29 11:06:09
user_37935825,陈霞,0,39,事业单位员工,"['电影', '美食', '旅行', '运动', '其他']",河南,iOS,2016-10-11 15:16:19
user_34992428,蒋淑华,1,43,自由职业者,"['游戏', '摄影', '运动']",广东,iOS,2017-06-23 17:39:44
user_98711959,雷俊,1,24,待业,"['科技', '运动']",四川,iOS,2015-04-24 11:05:38
user_62586398,姜柳,0,24,自由职业者,"['美食', '旅行', '艺术', '科技', '摄影']",山东,iOS,2019-09-23 09:12:02
user_38341342,宋玉英,1,38,自由职业者,"['其他', '阅读', '旅行']",广东,Android,2018-06-30 21:25:25
user_66126293,黄玉华,1,33,个体经营者,"['科技', '美食', '摄影', '阅读']",江苏,iOS,2016-07-25 18:00:16
user_33597962,许琴,0,48,企业职员,"['电影', '美食', '运动', '阅读', '音乐']",湖北,Android,2018-07-13 18:30:49
user_71712861,张秀华,0,30,学生,"['电影', '宠物', '教育', '运动', '科技', '阅读']",江苏,Windows,2015-06-11 13:22:33
user_92551081,杨洁,0,39,企业职员,"['游戏', '阅读', '运动']",河南,iOS,2016-06-30 06:57:36
user_19352161,梁琳,0,54,学生,['电影'],福建,Windows,2016-02-24 03:58:05
user_47873871,邓玲,1,50,企业职员,"['教育', '阅读']",黑龙江,Windows,2019-09-09 05:48:58
user_69143378,陈婷,0,30,学生,"['美食', '艺术', '运动']",广东,Android,2016-12-17 05:29:07
user_93707286,王建,1,31,企业职员,"['教育', '阅读', '音乐']",江苏,Android,2015-08-30 19:21:23
user_29791087,王涛,0,44,自由职业者,"['其他', '阅读', '美食', '运动']",河北,iOS,2018-05-01 17:27:54
user_21743064,吴淑英,0,29,企业职员,"['其他', '电影', '运动']",上海,Windows,2017-06-11 15:19:16
user_13318983,黄晶,1,43,企业职员,"['科技', '旅行', '运动', '音乐']",山东,Android,2015-07-04 17:35:59
user_94028054,牛建军,1,24,企业职员,"['其他', '美食', '旅行']",江苏,Android,2018-09-07 23:28:56
user_80394524,袁桂英,0,45,自由职业者,"['教育', '旅行', '运动', '健康']",四川,Android,2019-02-06 02:10:21
user_73660509,朱玉,0,22,自由职业者,"['电影', '教育', '美食', '运动', '其他', '阅读']",山东,iOS,2019-03-06 23:15:42
user_52167991,张林,0,33,企业职员,"['时尚', '美食', '运动', '音乐']",安徽,iOS,2015-11-13 04:05:41
user_04231965,李桂芝,1,21,企业职员,"['美食', '运动', '音乐']",浙江,Android,2019-08-28 17:59:17
user_16583694,王桂珍,0,29,学生,"['美食', '旅行', '阅读']",浙江,Windows,2015-02-15 14:19:23
user_21387209,张楠,0,18,企业职员,"['阅读', '健康', '运动', '音乐']",云南,Android,2016-08-08 09:38:14
user_40375359,陈欢,1,37,学生,"['电影', '运动', '阅读', '摄影', '音乐']",山东,iOS,2017-11-10 22:43:17
user_07924621,姜雷,0,39,学生,"['电影', '旅行']",四川,Android,2018-09-09 06:20:01
user_70986667,何娜,0,51,企业职员,"['电影', '运动', '音乐']",广东,iOS,2015-09-10 06:21:26
user_16507055,王刚,0,42,学生,"['教育', '阅读', '艺术']",广东,Android,2015-08-29 05:12:57
user_48724243,孙宇,1,51,企业职员,"['其他', '电影', '阅读']",江苏,Windows,2018-09-24 21:13:30
user_74315324,梁丽娟,0,56,企业职员,"['游戏', '美食', '音乐']",山东,Android,2015-01-27 21:13:07
user_55636546,赵晶,0,31,企业职员,"['其他', '电影', '美食', '运动']",河北,Windows,2017-07-10 02:15:10
user_77671928,雷畅,0,41,个体经营者,"['旅行', '摄影', '音乐']",湖北,iOS,2016-06-11 17:50:41
user_92866705,顾丽,1,58,自由职业者,"['阅读', '旅行', '音乐']",黑龙江,Android,2018-10-14 09:34:44
user_84495904,郭桂珍,0,48,学生,"['电影', '健康', '教育', '美食', '音乐']",浙江,Android,2017-08-21 00:49:40
user_69384175,刘兵,0,31,自由职业者,"['游戏', '电影', '美食', '旅行', '摄影']",浙江,Windows,2018-10-10 04:39:18
user_09918144,何想,0,34,企业职员,"['电影', '健康', '音乐']",广东,iOS,2016-02-20 01:36:41
user_17100638,任峰,1,47,自由职业者,"['电影', '健康', '摄影', '音乐']",河北,iOS,2016-11-23 01:23:35
user_68818081,李岩,1,56,事业单位员工,"['科技', '电影', '音乐']",广东,Android,2015-04-21 16:06:06
user_74032741,廖宇,1,37,企业职员,"['美食', '艺术']",安徽,Windows,2017-12-12 14:44:42
user_25682514,孙秀芳,0,30,企业职员,"['宠物', '健康', '美食', '旅行', '运动']",河南,Android,2019-07-31 20:27:52
user_76895720,洪玉梅,1,49,学生,"['游戏', '电影', '健康', '运动', '其他']",湖南,Android,2017-09-23 04:56:19
user_68863499,王玉,0,54,事业单位员工,"['游戏', '科技', '艺术']",陕西,Windows,2017-10-20 04:06:02
user_77594030,宋琴,0,22,学生,"['音乐', '电影', '运动', '科技']",陕西,Windows,2015-06-16 15:11:31
user_80875812,陈欣,1,49,事业单位员工,"['电影', '美食', '摄影']",四川,iOS,2018-06-21 11:56:52
user_40924707,黄玉兰,0,52,事业单位员工,"['游戏', '教育', '旅行', '健康']",四川,iOS,2016-01-22 10:34:36
user_76706291,冯璐,0,38,企业职员,"['游戏', '美食', '运动', '其他', '科技', '音乐']",广东,Android,2015-10-20 23:03:35
user_09732522,谢刚,0,26,学生,"['游戏', '电影', '运动']",河南,Windows,2017-09-26 07:15:04
user_92006950,杨淑华,0,49,企业职员,"['阅读', '美食', '运动', '音乐']",内蒙古,Windows,2019-08-15 19:09:28
user_00488669,古欣,0,54,自由职业者,"['游戏', '教育', '音乐']",云南,iOS,2019-05-28 00:21:44
user_04674946,鞠凯,1,25,企业职员,"['游戏', '电影', '美食']",河南,Windows,2018-03-14 22:44:42
user_34290233,王丽丽,0,47,企业职员,"['电影', '摄影', '音乐']",山东,iOS,2015-12-05 08:42:54
user_39490211,黄红,1,19,企业职员,"['电影', '教育', '其他', '阅读', '音乐']",河南,iOS,2015-08-23 17:59:45
user_57883037,金鹏,0,26,学生,"['电影', '旅行', '运动', '阅读', '音乐']",贵州,Windows,2015-02-01 20:16:56
user_38414507,杨海燕,0,51,退休,"['电影', '运动', '阅读', '摄影', '音乐']",河南,Windows,2017-11-17 21:14:26
user_67379681,沈建国,0,22,个体经营者,"['美食', '旅行', '运动', '音乐']",江苏,iOS,2016-12-27 16:58:08
user_17024184,谢建,0,53,自由职业者,"['阅读', '美食', '艺术', '音乐']",浙江,iOS,2018-06-13 13:26:19
user_02820515,宗秀荣,0,55,企业职员,"['游戏', '电影', '旅行', '音乐']",江苏,Windows,2017-11-02 07:14:43
user_06516324,陈淑珍,0,30,学生,"['电影', '教育', '运动', '阅读', '摄影', '音乐']",广东,iOS,2020-07-30 07:47:42
user_76423948,董俊,2,33,企业职员,"['教育', '阅读', '电影', '运动']",广东,Windows,2019-06-10 12:39:47
user_39735343,王婷,1,32,学生,"['电影', '美食', '运动', '其他', '时尚']",广东,Android,2017-11-19 01:12:18
user_42917659,杨桂芝,0,55,学生,"['电影', '宠物', '健康', '旅行', '运动']",广东,Windows,2015-10-27 22:34:08
user_62028288,由建军,0,18,企业职员,"['时尚', '阅读', '旅行', '音乐']",湖南,iOS,2018-03-05 02:07:45
user_80469914,顾帅,0,26,自由职业者,"['游戏', '阅读', '宠物']",河南,Windows,2019-03-25 04:11:49
user_78390094,田建华,1,40,自由职业者,"['游戏', '电影', '宠物', '其他', '音乐']",广东,Android,2019-10-06 00:38:56
user_38895225,张志强,0,28,学生,"['电影', '美食', '旅行', '运动', '时尚', '音乐']",福建,iOS,2015-03-17 01:41:22
user_20327974,赵静,0,60,事业单位员工,"['其他', '阅读', '音乐']",江苏,Windows,2018-11-01 18:50:35
user_03728463,崔秀芳,0,49,学生,"['电影', '阅读', '音乐']",浙江,iOS,2018-10-09 02:18:30
user_31706369,陈桂香,0,39,学生,"['旅行', '美食', '摄影', '音乐']",内蒙古,Android,2018-11-06 22:18:27
user_86605342,余丽丽,1,26,学生,"['旅行', '摄影', '运动', '健康']",湖北,Windows,2015-05-29 06:00:07
user_92678068,石桂花,0,34,自由职业者,"['其他', '科技', '阅读', '运动']",河南,Windows,2015-11-24 06:44:18
user_13796157,席杨,0,22,学生,"['游戏', '美食', '运动', '阅读', '音乐']",广西,iOS,2015-06-23 21:30:58
user_21628746,王秀华,0,20,学生,"['游戏', '美食', '运动', '时尚', '阅读', '科技']",福建,Android,2017-12-14 10:35:34
user_58692472,吕佳,0,41,事业单位员工,"['教育', '阅读', '音乐']",河南,iOS,2017-07-19 05:38:07
user_63097933,范桂英,1,41,自由职业者,"['电影', '艺术', '运动']",江苏,Android,2015-07-11 01:49:12
user_21620272,雷俊,1,31,事业单位员工,"['电影', '美食', '摄影', '健康']",安徽,iOS,2018-02-20 16:43:08
user_65241138,樊杰,0,24,自由职业者,"['旅行', '健康', '音乐']",四川,iOS,2016-01-24 03:33:49
user_74861493,赵柳,1,27,自由职业者,"['电影', '阅读']",山东,iOS,2015-03-22 08:07:00
user_09457143,伏柳,1,34,企业职员,"['电影', '美食', '艺术', '科技']",江苏,Android,2017-06-23 17:28:03
user_46045045,杨帅,0,32,企业职员,"['摄影', '运动', '音乐']",辽宁,Windows,2019-12-25 14:39:22
user_00382974,李玉兰,0,59,企业职员,"['美食', '科技', '阅读', '摄影', '音乐']",河北,Android,2016-04-24 04:55:57
user_89436049,廖桂香,1,57,企业职员,"['科技', '时尚', '运动', '音乐']",浙江,Android,2019-05-25 11:38:36
user_81335573,翟勇,0,29,事业单位员工,"['电影', '美食', '运动', '音乐']",江苏,iOS,2017-09-04 12:04:21
user_54794560,黎玉华,0,44,事业单位员工,"['游戏', '美食', '旅行', '阅读', '音乐']",湖南,Android,2015-11-02 14:20:35
user_36701153,刘佳,0,40,退休,"['美食', '旅行']",福建,Android,2016-12-04 01:05:13
user_48766621,周桂芳,1,51,自由职业者,"['电影', '旅行', '运动']",江苏,Android,2016-12-13 09:58:59
user_84119620,史瑜,0,56,其他,"['教育', '旅行', '运动']",上海,iOS,2016-10-08 01:00:45
user_31381544,曹秀英,1,52,事业单位员工,"['电影', '摄影', '运动']",浙江,Android,2016-08-10 17:13:42
user_93915313,周琴,0,26,学生,"['其他', '教育', '旅行', '音乐']",广东,iOS,2015-09-07 21:27:08
user_97441511,张凯,0,44,事业单位员工,"['电影', '旅行', '运动', '科技', '阅读']",山东,iOS,2017-05-02 22:32:17
user_18888994,王璐,0,42,企业职员,"['美食', '摄影', '音乐']",山东,Windows,2015-09-27 08:29:33
user_11749784,吴桂香,0,52,企业职员,"['美食', '旅行']",四川,Android,2017-01-06 15:29:32
user_17677980,鞠娟,1,41,学生,"['游戏', '电影', '健康', '摄影', '音乐']",河南,iOS,2017-10-24 05:36:03
user_78708303,韦红梅,1,29,自由职业者,"['科技', '电影', '运动', '音乐']",四川,Android,2019-01-08 23:07:38
user_87191159,金颖,0,35,自由职业者,"['科技', '摄影', '电影', '运动']",上海,Android,2020-03-15 19:59:52
user_17052643,黄雪,0,44,自由职业者,"['美食', '旅行', '摄影', '音乐']",福建,iOS,2017-03-01 01:10:29
user_54130729,鞠荣,0,29,退休,"['阅读', '摄影', '运动', '音乐']",北京,iOS,2016-08-17 12:43:20
user_78167594,王桂芳,2,32,企业职员,"['健康', '教育', '运动', '艺术', '阅读']",江苏,iOS,2015-10-27 12:29:49
user_31672092,张杨,1,28,学生,"['其他', '阅读', '旅行', '运动']",广东,iOS,2019-01-07 13:06:33
user_07026323,霍桂珍,0,38,自由职业者,"['电影', '旅行', '健康', '音乐']",福建,Windows,2017-12-29 03:05:54
user_18371626,刘坤,1,30,个体经营者,"['电影', '摄影', '宠物', '运动']",重庆,Windows,2016-05-21 13:44:57
user_02349490,覃辉,1,39,企业职员,"['电影', '阅读', '音乐']",新疆,Android,2020-05-15 05:28:04
user_85439510,李洁,0,60,学生,"['美食', '旅行', '运动', '音乐']",江苏,iOS,2015-10-20 23:16:49
user_37990858,钟海燕,0,53,自由职业者,"['电影', '旅行', '健康']",湖南,Android,2017-09-21 22:49:31
user_13593373,胡瑜,0,33,学生,"['游戏', '阅读', '旅行']",广东,Windows,2020-07-02 10:43:19
user_98048938,侯玉华,0,33,学生,"['游戏', '电影', '旅行', '运动', '音乐']",广东,Android,2017-06-03 22:24:57
user_97145199,许博,0,46,企业职员,"['电影', '美食', '运动', '摄影', '音乐']",广东,Windows,2017-09-13 17:53:51
user_94934107,杨浩,0,51,学生,"['科技', '旅行', '音乐']",山东,Windows,2019-10-02 04:47:37
user_06589898,陈琳,0,29,企业职员,"['音乐', '运动', '健康']",湖南,iOS,2015-11-20 01:57:19
user_66640432,黄刚,1,27,企业职员,"['科技', '运动', '音乐']",湖北,iOS,2015-04-14 13:21:51
user_42630376,陈华,1,43,学生,"['其他', '电影', '阅读', '音乐']",江苏,iOS,2015-03-14 13:10:44
user_55833408,黄晨,0,21,个体经营者,"['科技', '旅行', '音乐']",浙江,iOS,2015-09-07 02:00:00
user_67533345,郝丽丽,0,28,学生,"['游戏', '电影', '旅行', '运动', '科技']",河北,Windows,2016-05-02 05:39:44
user_44567019,王云,0,25,自由职业者,"['游戏', '阅读', '旅行']",广东,iOS,2015-09-29 03:39:23
user_43307273,蒲超,1,59,企业职员,"['电影', '旅行', '科技']",江西,Android,2016-03-22 21:59:02
user_29701222,祁柳,0,21,学生,"['时尚', '旅行', '运动', '音乐']",河南,iOS,2018-09-06 16:07:04
user_64534385,梁云,1,49,学生,"['游戏', '电影', '旅行', '阅读', '音乐']",湖南,iOS,2016-04-22 02:30:37
user_01851025,萧艳,0,53,企业职员,"['电影', '阅读', '运动']",浙江,iOS,2018-01-31 08:08:07
